TARGET_FID,KOD_UNI,MAPA,STRED,CENA,FUNKCE,TYP_CENY,zmena,DAT_VZNIK,DAT_ZMENA,ID,KOD_MC,NAZEV_MC,KOD_MO,POSKYT,ID_POSKYT,STAV_ZMENA,NAZEV_1,OBJECTID,TARGET_FID_1,TYP,PO__ET_POD,ST__ECHA,PO__ET_P_1,PO__ET_P_2,NOVA_BUDOV,KOD_UNI_1,DB_LO,DB_HI
5549,5125,73,0,3300,F,181920-pary,5,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3701,5549,6,1,1,0,0,0,5125,40,45
5576,5002,72,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3720,5576,1,5,3,0,0,0,5002,35,40
5588,5170,73,0,7260,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3726,5588,1,1,3,0,0,0,5170,55,60
5620,13345,74,0,2000,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3740,5620,3,1,3,0,0,0,13345,55,60
5624,5179,73,0,7260,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3743,5624,1,3,3,0,0,0,5179,15,20
5625,5178,73,0,7260,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3744,5625,3,1,3,0,0,0,5178,55,60
5629,13851,73,0,3300,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3748,5629,,,,,,,13851,40,45
5633,5014,72,0,11010,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3749,5633,,,,,,,5014,35,40
5647,5156,73,0,4200,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3761,5647,1,8,3,0,0,0,5156,55,60
5663,5182,73,0,7260,F,vysl-filtr,4,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3771,5663,,,,,,,5182,45,50
5674,5161,73,0,7260,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3776,5674,1,4,1,1,0,0,5161,55,60
5677,5018,72,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3779,5677,1,9,3,0,0,0,5018,55,60
5691,5176,73,0,4200,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3785,5691,1,4,1,0,0,0,5176,55,60
5694,5030,72,0,6210,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3786,5694,1,3,3,0,0,0,5030,15,20
5710,5019,72,0,6210,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3796,5710,1,4,1,1,0,0,5019,55,60
5713,5154,73,0,26630,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3799,5713,1,5,3,0,0,0,5154,55,60
5730,5199,73,0,26630,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3806,5730,1,1,3,0,0,0,5199,55,60
5734,5195,73,0,12000,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3808,5734,1,2,1,0,0,0,5195,55,60
5742,5188,73,0,12000,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3813,5742,1,12,3,0,0,0,5188,55,60
5747,5032,72,0,4200,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3816,5747,,,,,,,5032,55,60
5750,5206,73,0,12000,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3818,5750,1,9,3,0,0,0,5206,55,60
5753,13157,72,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3821,5753,1,3,3,0,0,0,13157,55,60
5765,5020,72,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3830,5765,1,1,1,0,0,0,5020,55,60
5782,13038,73,0,12000,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3843,5782,1,1,1,0,0,0,13038,35,40
5786,5205,73,0,12000,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3846,5786,1,4,1,0,0,0,5205,55,60
5821,5280,74,0,4600,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3862,5821,6,1,3,0,0,0,5280,55,60
5839,5025,72,0,11010,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3869,5839,5,3,1,1,0,0,5025,35,40
5866,5191,73,0,8120,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3890,5866,1,8,3,0,0,0,5191,35,40
5877,5192,73,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3899,5877,1,4,3,0,0,0,5192,55,60
5882,5217,73,0,12000,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3902,5882,1,3,1,1,0,0,5217,55,60
5889,5232,73,0,12000,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3908,5889,1,1,3,0,0,0,5232,55,60
5924,18027,72,0,2890,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3927,5924,6,1,3,0,0,0,18027,55,60
5951,13344,74,0,4320,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3945,5951,,,,,,,13344,55,60
5964,5285,74,0,4320,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3953,5964,1,9,3,0,0,0,5285,55,60
5965,5225,73,0,4200,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3954,5965,1,4,1,0,0,0,5225,35,40
5984,5245,73,0,7260,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3963,5984,1,2,1,0,0,0,5245,55,60
5994,5279,74,0,3430,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3971,5994,1,6,3,0,0,0,5279,60,65
6007,5272,74,0,4600,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3979,6007,6,1,3,0,0,0,5272,45,50
6008,5237,73,0,12000,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3980,6008,1,8,3,1,1,0,5237,45,50
6019,5228,73,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3988,6019,1,4,1,0,0,0,5228,55,60
6025,5251,73,0,7260,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3990,6025,1,3,3,0,0,0,5251,40,45
6032,5255,73,0,12000,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3994,6032,1,5,3,0,0,0,5255,40,45
6033,5061,72,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,3995,6033,1,1,3,0,0,0,5061,55,60
6047,5290,74,0,3430,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4004,6047,,,,,,,5290,55,60
6062,5901,86,0,12000,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4009,6062,1,5,3,0,0,0,5901,55,60
6066,5059,72,0,11010,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4012,6066,1,5,3,0,0,0,5059,35,40
6080,5784,85,0,4200,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4021,6080,,,,,,,5784,55,60
6085,6013,87,0,7260,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4023,6085,1,3,3,1,0,0,6013,55,60
6098,13131,86,0,3330,F,181920-primy,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4031,6098,3,1,3,0,0,0,13131,55,60
6103,13705,87,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4036,6103,1,7,3,0,0,0,13705,40,45
6104,5906,86,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4037,6104,3,1,1,0,0,0,5906,55,60
6141,6018,87,0,7260,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4058,6141,1,1,3,0,0,0,6018,55,60
6146,5904,86,0,26630,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4062,6146,1,6,1,1,0,0,5904,55,60
6156,6020,87,0,4320,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4068,6156,,,,,,,6020,35,40
6169,5918,86,0,4620,F,vysl-filtr,5,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4074,6169,1,5,3,0,0,0,5918,35,40
6171,5794,85,0,11010,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4075,6171,6,1,3,0,0,0,5794,55,60
6180,5914,86,0,2980,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4082,6180,1,4,3,0,0,0,5914,55,60
6182,5922,86,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4084,6182,1,10,3,0,0,0,5922,55,60
6189,13149,87,0,3300,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4088,6189,1,5,3,0,0,0,13149,60,65
6203,5798,85,0,11010,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4100,6203,1,2,3,0,0,0,5798,55,60
6204,5796,85,0,3300,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4101,6204,1,11,3,0,0,0,5796,5,10
6207,5915,86,0,8120,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4104,6207,1,3,1,0,0,0,5915,55,60
6220,6026,87,0,7260,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4110,6220,1,5,3,0,0,0,6026,20,25
6222,5819,85,0,2700,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4112,6222,1,4,1,1,0,0,5819,60,65
6241,6024,87,0,4320,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4121,6241,1,12,3,0,0,0,6024,35,40
6242,5942,86,0,5000,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4122,6242,1,5,1,1,0,0,5942,55,60
6243,6028,87,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4123,6243,1,9,3,0,0,0,6028,5,10
6248,5934,86,0,17320,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4125,6248,1,2,1,0,0,0,5934,55,60
6275,5811,85,0,4200,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4142,6275,1,4,3,0,0,0,5811,55,60
6280,5806,85,0,8850,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4145,6280,1,4,3,0,1,0,5806,35,40
6308,13405,86,0,11010,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4160,6308,1,2,3,0,0,0,13405,55,60
6312,5822,85,0,8850,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4161,6312,1,3,1,1,0,0,5822,55,60
6317,6039,87,0,7260,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4165,6317,5,2,1,0,0,0,6039,40,45
6319,5808,85,0,8850,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4166,6319,1,2,3,0,0,0,5808,45,50
6327,6035,87,0,7150,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4172,6327,5,2,1,0,0,0,6035,40,45
6353,6036,87,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4185,6353,1,2,3,0,0,0,6036,40,45
6358,5947,86,0,5950,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4190,6358,1,4,3,1,0,0,5947,55,60
6370,5838,85,0,8850,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4197,6370,1,3,3,1,1,0,5838,55,60
6372,5837,85,0,8850,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4198,6372,1,3,3,1,1,0,5837,55,60
6389,5966,86,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4209,6389,1,2,1,0,0,0,5966,55,60
6404,5828,85,0,8850,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4219,6404,6,1,3,0,0,0,5828,45,50
6408,5809,85,0,8850,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4221,6408,5,2,1,0,0,0,5809,55,60
6415,5839,85,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4227,6415,1,1,3,0,0,0,5839,30,35
6419,5970,86,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4229,6419,1,2,1,0,0,0,5970,5,10
6425,5987,86,0,5700,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4233,6425,,,,,,,5987,55,60
6427,5957,86,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4235,6427,1,4,1,1,0,0,5957,55,60
6436,5844,85,0,2700,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4239,6436,1,1,3,0,0,0,5844,55,60
6444,13140,85,0,2700,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4243,6444,6,1,3,0,0,0,13140,55,60
6446,5840,85,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4244,6446,1,2,3,0,0,0,5840,55,60
6448,5843,85,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4246,6448,6,1,3,0,0,0,5843,45,50
6449,5836,85,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4247,6449,1,1,3,0,0,0,5836,55,60
6456,5986,86,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4250,6456,,,,,,,5986,55,60
6475,5962,86,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4259,6475,1,2,1,0,0,0,5962,60,65
6480,5835,85,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4261,6480,,,,,,,5835,55,60
6484,18344,85,0,8850,F,nic,1,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4263,6484,,,,,,,18344,55,60
6506,5975,86,0,2410,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4271,6506,,,,,,,5975,60,65
6507,13615,86,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4272,6507,5,2,1,1,0,0,13615,60,65
6518,5858,85,0,4850,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4279,6518,,,,,,,5858,60,65
6523,5854,85,0,3300,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4282,6523,,,,,,,5854,55,60
6540,13828,85,0,6100,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4291,6540,,,,,,,13828,55,60
6541,5971,86,0,3700,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4292,6541,1,2,3,0,0,0,5971,5,10
6546,5865,85,0,4090,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4295,6546,,,,,,,5865,55,60
6554,5998,86,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4300,6554,1,2,3,0,0,0,5998,55,60
6558,5868,85,0,8850,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4301,6558,3,1,3,0,0,0,5868,50,55
6563,5974,86,0,8850,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4302,6563,5,2,3,0,0,0,5974,45,50
6576,5768,84,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4306,6576,1,1,3,0,0,0,5768,55,60
6606,5772,96,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4314,6606,1,2,1,0,0,0,5772,55,60
6608,5995,86,0,11010,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4315,6608,1,5,3,0,0,0,5995,15,20
6621,5890,85,0,4090,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4319,6621,3,2,3,0,0,0,5890,5,10
6626,13822,86,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4321,6626,1,3,3,0,0,0,13822,55,60
6647,5996,86,0,12000,F,vysl-filtr,5,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4329,6647,1,5,3,0,0,0,5996,60,65
6679,5773,84,0,3940,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4338,6679,1,3,3,0,0,0,5773,55,60
6685,5892,85,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4339,6685,,,,,,,5892,40,45
6695,5774,84,0,N,F,vysl-filtr,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4342,6695,,,,,,,5774,55,60
6705,5873,85,0,8850,F,181920-pary,0,2018-05-07 00:00:00.000000 UTC,2020-04-02 00:00:00.000000 UTC,3,500119,Praha 4,43,HMP-IPR,43,U,Praha 4,4343,6705,1,1,3,0,0,0,5873,55,60
