CODE,METRO_STATION,METRO_LINE,CENTER,DISTRICT_CODE,DISTRICT_NAME,TYPE,FLOORS,ROOF_TYPE,N_of_RECEDING_FLOORS,N_of_FLOORS_SLOPE,NEW_BUILDING,DB_LOW,DB_HIGHT,PRICE_COMPLETE
19019,,,0,500178,Praha 6,,,,,,,55,60,N
669,,,0,500178,Praha 6,,,,,,,50,55,N
1453,,,0,500178,Praha 6,,,,,,,55,60,11010
1288,,,0,500178,Praha 6,,,,,,,40,45,5260
1228,,,0,500178,Praha 6,,,,,,,55,60,8200
576,,,0,500178,Praha 6,,,,,,,30,35,3330
1162,,,0,500178,Praha 6,,,,,,,40,45,N
19301,,,0,500178,Praha 6,,,,,,,40,45,N
677,,,0,500178,Praha 6,,,,,,,60,65,3370
11041,,,0,500178,Praha 6,,,,,,,30,35,9030
527,,,0,500178,Praha 6,,,,,,,40,45,460
1141,,,0,500178,Praha 6,,,,,,,55,60,N
11260,,,0,500178,Praha 6,,,,,,,55,60,N
2435,,,0,500178,Praha 6,,,,,,,55,60,6560
686,,,0,500178,Praha 6,,,,,,,55,60,420
2217,,,0,500178,Praha 6,,,,,,,55,60,1520
1264,Petřiny,A,0,500178,Praha 6,,,,,,,55,60,550
654,,,0,500178,Praha 6,,,,,,,40,45,N
11839,,,0,500178,Praha 6,,,,,,,40,45,N
1479,,,0,500178,Praha 6,,,,,,,55,60,N
1545,,,0,500178,Praha 6,,,,,,,50,55,N
1186,,,0,500178,Praha 6,,,,,,,40,45,N
2241,,,0,500178,Praha 6,,,,,,,40,45,N
2438,,,0,500178,Praha 6,,,,,,,55,60,N
11325,,,0,500178,Praha 6,,,,,,,35,40,N
2528,,,0,500178,Praha 6,,,,,,,60,65,N
2433,Nemocnice Motol,A,0,500178,Praha 6,,,,,,,55,60,9200
168,,,0,500178,Praha 6,,,,,,,55,60,5110
642,,,0,500178,Praha 6,,,,,,,55,60,7500
585,,,0,500178,Praha 6,,,,,,,40,45,6960
472,,,0,500178,Praha 6,,,,,,,55,60,2350
262600,,,1,500178,Praha 6,,,,,,,50,55,N
11936,,,0,500178,Praha 6,,,,,,,40,45,16570
165,,,0,500178,Praha 6,,,,,,,60,65,N
563,,,0,500178,Praha 6,,,,,,,30,35,5110
11210,,,0,500178,Praha 6,,,,,,,55,60,N
11147,,,0,500178,Praha 6,,,,,,,30,35,N
453,,,0,500178,Praha 6,,,,,,,45,50,N
1298,,,0,500178,Praha 6,,,,,,,30,35,6830
1286,,,0,500178,Praha 6,,,,,,,45,50,N
2475,,,0,500178,Praha 6,,,,,,,35,40,16920
2456,,,0,500178,Praha 6,,,,,,,30,35,710
11311,Petřiny,A,0,500178,Praha 6,,,,,,,35,40,9340
11717,,,0,500178,Praha 6,,,,,,,40,45,N
11897,,,0,500178,Praha 6,,,,,,,60,65,12840
474,,,0,500178,Praha 6,,,,,,,45,50,2350
1204,,,0,500178,Praha 6,,,,,,,55,60,9510
11194,Nádraží Veleslavín,A,0,500178,Praha 6,,,,,,,35,40,N
164,,,0,500178,Praha 6,,,,,,,55,60,5110
1176,,,0,500178,Praha 6,,,,,,,25,30,3330
1315,,,0,500178,Praha 6,,,,,,,45,50,N
2247,,,0,500178,Praha 6,,,,,,,45,50,N
19025,,,0,500178,Praha 6,,,,,,,30,35,6000
581,,,0,500178,Praha 6,,,,,,,30,35,2560
11161,,,0,500178,Praha 6,,,,,,,30,35,9030
1175,,,0,500178,Praha 6,,,,,,,25,30,3330
582,,,0,500178,Praha 6,,,,,,,30,35,1870
1134,,,0,500178,Praha 6,,,,,,,55,60,1200
1200,,,0,500178,Praha 6,,,,,,,55,60,7060
2245,,,0,500178,Praha 6,,,,,,,45,50,2350
1331,Bořislavka,A,0,500178,Praha 6,,,,,,,55,60,3800
675,,,0,500178,Praha 6,,,,,,,55,60,N
2532,,,0,500178,Praha 6,,,,,,,40,45,10450
19326,,,0,500178,Praha 6,,,,,,,40,45,N
11191,,,0,500178,Praha 6,,,,,,,55,60,1200
1224,,,0,500178,Praha 6,,,,,,,55,60,4300
19110,,,0,500178,Praha 6,,,,,,,35,40,N
1221,Nádraží Veleslavín,A,0,500178,Praha 6,,,,,,,55,60,11010
1388,Dejvická,A,0,500178,Praha 6,,,,,,,30,35,11010
19335,,,0,500178,Praha 6,1,6,1,0,0,0,30,35,N
1314,,,0,500178,Praha 6,1,4,3,0,0,0,55,60,6620
1324,,,0,500178,Praha 6,1,1,3,0,0,0,55,60,16920
2479,,,0,500178,Praha 6,1,1,1,0,0,0,55,60,N
11010,,,0,500178,Praha 6,1,3,1,1,1,0,35,40,N
2558,,,0,500178,Praha 6,1,6,3,0,0,0,55,60,16570
11899,,,0,500178,Praha 6,1,5,3,0,0,0,55,60,4300
2566,,,0,500178,Praha 6,1,4,1,0,0,0,55,60,16570
2410,Nemocnice Motol,A,0,500178,Praha 6,1,2,3,0,0,0,55,60,10000
11313,Petřiny,A,0,500178,Praha 6,1,5,3,0,0,0,35,40,9010
11830,Dejvická,A,0,500178,Praha 6,1,5,1,1,0,0,55,60,N
161600,Hradčanská,A,1,500178,Praha 6,1,6,1,1,0,0,60,65,21980
1489,,,0,500178,Praha 6,1,1,3,0,0,0,55,60,N
1496,,,0,500178,Praha 6,1,6,1,0,0,0,30,35,N
1522,,,0,500178,Praha 6,1,2,3,0,0,0,30,35,N
1589,,,0,500178,Praha 6,1,4,1,1,0,0,60,65,14670
1170,,,0,500178,Praha 6,1,3,1,1,0,0,55,60,7770
2257,,,0,500178,Praha 6,1,1,3,0,0,0,40,45,7050
11403,,,0,500178,Praha 6,1,1,1,1,0,0,40,45,10000
11901,,,0,500178,Praha 6,1,4,1,1,0,0,35,40,7180
1607,Dejvická,A,0,500178,Praha 6,1,1,1,0,0,0,55,60,16920
11824,Dejvická,A,0,500178,Praha 6,1,4,3,0,0,0,55,60,N
1556,Hradčanská,A,0,500178,Praha 6,1,1,1,0,0,0,60,65,N
1193,Nádraží Veleslavín,A,0,500178,Praha 6,1,6,3,0,0,0,45,50,9510
1207,Nádraží Veleslavín,A,0,500178,Praha 6,1,2,1,0,0,0,55,60,15140
1238,Nádraží Veleslavín,A,0,500178,Praha 6,1,3,3,1,0,0,55,60,7770
1241,Nádraží Veleslavín,A,0,500178,Praha 6,1,3,3,1,0,0,55,60,9340
1272,Nádraží Veleslavín,A,0,500178,Praha 6,1,3,1,0,0,0,55,60,4000
1275,Nádraží Veleslavín,A,0,500178,Praha 6,1,2,1,1,0,0,35,40,9340
1311,,,0,500178,Praha 6,1,2,3,0,1,0,55,60,11010
1625,,,0,500178,Praha 6,1,4,3,0,0,0,0,5,16270
2483,,,0,500178,Praha 6,1,2,1,1,0,0,55,60,14180
2539,,,0,500178,Praha 6,1,5,3,1,0,0,60,65,4820
2570,,,0,500178,Praha 6,1,3,1,0,0,0,30,35,16570
2401,Petřiny,A,0,500178,Praha 6,1,5,3,0,0,0,55,60,4000
1550,Dejvická,A,0,500178,Praha 6,1,4,1,0,0,0,60,65,16270
1411,Bořislavka,A,0,500178,Praha 6,1,4,3,0,1,0,30,35,7600
1525,Dejvická,A,0,500178,Praha 6,1,4,3,1,0,0,35,40,16270
1195,Nádraží Veleslavín,A,0,500178,Praha 6,1,6,3,0,0,0,30,35,11010
1249,Nádraží Veleslavín,A,0,500178,Praha 6,1,3,3,0,0,0,55,60,9340
2369,,,0,500178,Praha 6,1,2,1,1,0,0,35,40,N
2526,,,0,500178,Praha 6,1,4,3,1,0,0,45,50,N
2563,,,0,500178,Praha 6,1,5,3,0,0,0,30,35,16570
1268,Petřiny,A,0,500178,Praha 6,1,4,3,0,0,0,35,40,N
1336,Dejvická,A,0,500178,Praha 6,1,3,3,1,0,0,40,45,16920
1217,Nádraží Veleslavín,A,0,500178,Praha 6,1,13,3,0,0,0,55,60,9010
1517,,,0,500178,Praha 6,1,5,1,0,0,0,55,60,16270
2474,,,0,500178,Praha 6,1,2,1,1,0,0,35,40,14180
3559,,,0,500178,Praha 6,1,3,1,1,0,0,55,60,16920
2427,Nemocnice Motol,A,0,500178,Praha 6,1,3,3,0,0,0,55,60,9030
2387,Petřiny,A,0,500178,Praha 6,1,5,3,0,0,0,30,35,N
1594,Dejvická,A,0,500178,Praha 6,1,6,1,0,0,0,35,40,N
11237,Hradčanská,A,0,500178,Praha 6,1,6,1,0,0,0,35,40,16270
1340,Bořislavka,A,0,500178,Praha 6,1,4,3,0,0,0,35,40,620
1409,Bořislavka,A,0,500178,Praha 6,1,3,3,1,0,0,35,40,7000
1218,Nádraží Veleslavín,A,0,500178,Praha 6,1,13,3,0,0,0,55,60,4300
1251,Nádraží Veleslavín,A,0,500178,Praha 6,1,4,3,0,0,0,35,40,11010
1541,,,0,500178,Praha 6,1,3,1,0,0,0,35,40,16270
1433,,,0,500178,Praha 6,1,2,1,0,0,0,55,60,10200
19204,,,0,500178,Praha 6,1,4,3,1,0,0,55,60,14180
2529,,,0,500178,Praha 6,1,3,1,1,0,0,60,65,7810
2551,,,0,500178,Praha 6,1,4,1,0,0,0,60,65,12840
11002,,,0,500178,Praha 6,1,2,1,0,0,0,40,45,10000
1568,Dejvická,A,0,500178,Praha 6,1,8,3,0,0,0,55,60,20730
1572,Dejvická,A,0,500178,Praha 6,1,6,1,0,0,0,55,60,18000
1328,,,0,500178,Praha 6,1,1,3,0,0,0,30,35,N
1428,,,0,500178,Praha 6,1,4,1,1,0,0,55,60,3800
2517,,,0,500178,Praha 6,1,9,3,0,0,0,55,60,4300
11111,,,0,500178,Praha 6,1,2,3,0,0,0,40,45,8200
2546,,,0,500178,Praha 6,1,4,1,1,1,0,0,5,16450
2232,,,0,500178,Praha 6,1,2,1,0,0,0,55,60,7050
1505,,,0,500178,Praha 6,1,4,1,0,0,0,40,45,11010
2346,Petřiny,A,0,500178,Praha 6,1,5,1,2,0,0,35,40,9010
2377,Petřiny,A,0,500178,Praha 6,1,7,3,0,0,0,55,60,7830
2398,Petřiny,A,0,500178,Praha 6,1,4,3,0,0,0,55,60,10000
1599,Hradčanská,A,0,500178,Praha 6,1,3,1,0,0,0,60,65,18000
617,,,0,500178,Praha 6,1,1,1,0,0,0,55,60,5110
647,,,0,500178,Praha 6,1,2,1,1,0,0,30,35,9030
1624,,,0,500178,Praha 6,1,2,1,0,0,0,60,65,16920
1585,,,0,500178,Praha 6,1,2,1,0,0,0,40,45,16920
2530,,,0,500178,Praha 6,1,3,1,1,0,0,60,65,12840
11105,,,0,500178,Praha 6,1,2,1,0,0,0,55,60,7050
2543,,,0,500178,Praha 6,1,4,3,1,0,0,30,35,12840
11893,,,0,500178,Praha 6,1,3,1,0,0,0,55,60,N
11903,,,0,500178,Praha 6,1,2,3,0,0,0,40,45,11560
1250,Nádraží Veleslavín,A,0,500178,Praha 6,1,2,1,0,0,0,35,40,8050
11837,,,0,500178,Praha 6,1,2,1,0,0,0,50,55,3000
676,,,0,500178,Praha 6,1,4,3,0,0,0,55,60,3370
1377,,,0,500178,Praha 6,1,1,1,1,0,0,55,60,16920
1514,,,0,500178,Praha 6,1,4,1,0,0,0,55,60,16270
1258,,,0,500178,Praha 6,1,8,3,0,0,0,55,60,7770
2230,,,0,500178,Praha 6,1,2,3,0,0,0,40,45,3300
2579,,,0,500178,Praha 6,1,2,3,0,0,0,55,60,4300
2572,,,0,500178,Praha 6,1,2,3,2,0,0,55,60,4880
1369,Dejvická,A,0,500178,Praha 6,1,4,1,0,0,0,55,60,N
1608,Dejvická,A,0,500178,Praha 6,1,1,1,0,0,0,55,60,16920
11175,Petřiny,A,0,500178,Praha 6,1,2,1,1,0,0,55,60,9200
1582,Hradčanská,A,0,500178,Praha 6,1,4,1,0,0,0,30,35,16270
19004,Bořislavka,A,0,500178,Praha 6,1,3,3,0,1,0,55,60,5970
2431,Nemocnice Motol,A,0,500178,Praha 6,1,2,1,1,0,0,55,60,9200
566,,,0,500178,Praha 6,1,2,1,1,0,0,30,35,9030
670,,,0,500178,Praha 6,1,2,1,0,0,0,55,60,N
1159,,,0,500178,Praha 6,1,3,3,0,0,0,30,35,N
11051,,,0,500178,Praha 6,1,3,3,1,0,0,55,60,7600
11108,,,0,500178,Praha 6,1,2,1,1,0,0,55,60,9200
2584,,,0,500178,Praha 6,1,3,3,0,0,0,25,30,10450
19017,,,0,500178,Praha 6,1,1,3,0,0,0,55,60,5040
2444,Nemocnice Motol,A,0,500178,Praha 6,1,4,3,0,1,0,40,45,710
1209,Nádraží Veleslavín,A,0,500178,Praha 6,1,2,1,0,0,0,35,40,11010
1375,Nádraží Veleslavín,A,0,500178,Praha 6,1,5,3,1,0,0,55,60,7600
1187,Nádraží Veleslavín,A,0,500178,Praha 6,1,7,3,0,0,0,55,60,9010
11845,,,0,500178,Praha 6,1,3,3,1,0,0,30,35,N
11305,,,0,500178,Praha 6,1,1,3,0,0,0,55,60,4800
2520,,,0,500178,Praha 6,1,3,1,1,0,0,55,60,14180
11059,,,0,500178,Praha 6,1,4,3,0,0,0,30,35,16920
2577,,,0,500178,Praha 6,1,3,3,0,0,0,40,45,16570
2443,Nemocnice Motol,A,0,500178,Praha 6,1,2,1,1,0,0,35,40,9200
2347,Petřiny,A,0,500178,Praha 6,1,4,3,0,0,0,25,30,N
1596,Dejvická,A,0,500178,Praha 6,1,5,1,0,0,0,60,65,16270
1419,Bořislavka,A,0,500178,Praha 6,1,3,3,1,0,0,35,40,7600
11417,Nádraží Veleslavín,A,0,500178,Praha 6,1,6,3,0,0,0,55,60,N
170,,,0,500178,Praha 6,1,1,1,0,0,0,45,50,5110
1256,,,0,500178,Praha 6,1,1,3,0,0,0,5,10,3090
2471,,,0,500178,Praha 6,1,3,1,1,0,0,35,40,16920
11937,,,0,500178,Praha 6,1,5,3,0,0,0,55,60,N
1338,Dejvická,A,0,500178,Praha 6,1,5,3,0,0,0,40,45,16920
1519,Dejvická,A,0,500178,Praha 6,1,5,1,0,0,0,55,60,18000
1410,Bořislavka,A,0,500178,Praha 6,1,3,3,1,0,0,0,5,N
1577,Dejvická,A,0,500178,Praha 6,1,5,1,0,0,0,60,65,16270
1515,,,0,500178,Praha 6,1,4,1,0,0,0,5,10,15140
1246,,,0,500178,Praha 6,1,1,3,0,0,0,55,60,4500
2223,,,0,500178,Praha 6,1,4,1,0,0,0,55,60,N
2522,,,0,500178,Praha 6,1,3,1,0,0,0,35,40,4820
1230,,,0,500178,Praha 6,1,1,3,0,0,0,55,60,7600
11955,,,0,500178,Praha 6,1,4,1,0,0,0,30,35,16570
19328,,,0,500178,Praha 6,1,4,1,0,0,0,10,15,N
1399,Dejvická,A,0,500178,Praha 6,1,4,1,1,0,0,55,60,14780
1539,Dejvická,A,0,500178,Praha 6,1,2,3,0,0,0,40,45,N
1215,Nádraží Veleslavín,A,0,500178,Praha 6,1,4,3,0,0,0,55,60,9510
1252,Nádraží Veleslavín,A,0,500178,Praha 6,1,3,3,0,0,0,55,60,11010
592,,,0,500178,Praha 6,1,3,1,0,0,0,40,45,2500
1325,,,0,500178,Praha 6,1,2,1,1,0,0,55,60,16920
11601,,,0,500178,Praha 6,1,2,1,0,0,0,55,60,5040
11189,,,0,500178,Praha 6,1,3,1,1,0,0,55,60,16920
2583,,,0,500178,Praha 6,1,4,3,0,0,0,40,45,N
2430,,,0,500178,Praha 6,1,2,1,1,0,0,55,60,9200
2574,,,0,500178,Praha 6,1,6,3,0,0,0,30,35,N
11906,,,0,500178,Praha 6,1,1,3,0,0,0,0,5,N
1276,Petřiny,A,0,500178,Praha 6,1,3,3,0,0,0,35,40,7600
618,,,0,500178,Praha 6,1,3,1,0,0,0,55,60,5250
11202,,,0,500178,Praha 6,1,5,3,0,0,0,40,45,N
1405,,,0,500178,Praha 6,1,3,3,0,0,0,55,60,550
2525,,,0,500178,Praha 6,1,3,1,1,0,0,55,60,N
11889,,,0,500178,Praha 6,1,2,3,0,0,0,55,60,4780
2512,,,0,500178,Praha 6,1,2,1,1,0,0,60,65,12840
1581,Hradčanská,A,0,500178,Praha 6,1,5,1,0,0,0,35,40,16270
1576,Dejvická,A,0,500178,Praha 6,1,5,1,0,0,0,60,65,16270
1400,Nádraží Veleslavín,A,0,500178,Praha 6,1,3,3,0,0,0,10,15,10200
1530,,,0,500178,Praha 6,1,3,1,0,0,0,35,40,N
11420,,,0,500178,Praha 6,1,1,1,0,0,0,0,5,11010
11254,,,0,500178,Praha 6,1,4,1,1,0,0,60,65,14670
1158,,,0,500178,Praha 6,1,1,3,0,0,0,35,40,N
11354,,,0,500178,Praha 6,1,3,3,0,0,0,55,60,N
2534,,,0,500178,Praha 6,1,2,1,0,0,0,55,60,14180
2538,,,0,500178,Praha 6,1,5,3,1,0,0,30,35,12840
19116,,,0,500178,Praha 6,1,2,1,0,0,0,40,45,12840
19115,Petřiny,A,0,500178,Praha 6,1,4,3,0,0,0,55,60,6130
1575,Dejvická,A,0,500178,Praha 6,1,5,1,0,0,0,35,40,16270
1584,Hradčanská,A,0,500178,Praha 6,1,2,1,1,0,0,35,40,16920
2509,,,0,500178,Praha 6,1,2,1,0,0,0,35,40,16920
11177,,,0,500178,Praha 6,1,12,3,0,0,0,55,60,N
2255,,,0,500178,Praha 6,1,1,1,0,0,0,55,60,7050
2442,,,0,500178,Praha 6,1,2,1,0,0,0,35,40,N
1387,Dejvická,A,0,500178,Praha 6,1,1,1,0,0,0,55,60,N
1357,Dejvická,A,0,500178,Praha 6,1,9,3,0,0,0,40,45,11010
169,,,0,500178,Praha 6,1,1,1,0,0,0,45,50,N
609,,,0,500178,Praha 6,1,1,1,0,0,0,55,60,5110
1262,,,0,500178,Praha 6,1,4,3,1,0,0,55,60,7600
2487,,,0,500178,Praha 6,1,2,1,0,0,0,35,40,N
2219,,,0,500178,Praha 6,1,3,1,0,0,0,55,60,5050
11185,,,0,500178,Praha 6,1,1,1,0,0,0,5,10,N
2260,,,0,500178,Praha 6,1,2,1,1,0,0,35,40,7260
11323,,,0,500178,Praha 6,1,4,1,1,0,0,30,35,14180
11924,,,0,500178,Praha 6,1,2,1,0,0,0,40,45,9030
2382,Petřiny,A,0,500178,Praha 6,1,2,1,0,0,0,55,60,4000
1214,Nádraží Veleslavín,A,0,500178,Praha 6,1,3,1,0,0,0,55,60,11010
1240,Nádraží Veleslavín,A,0,500178,Praha 6,1,1,3,0,0,0,55,60,15140
1277,Nádraží Veleslavín,A,0,500178,Praha 6,1,2,1,0,0,0,40,45,N
623,,,0,500178,Praha 6,1,2,1,0,0,0,40,45,5250
1498,,,0,500178,Praha 6,1,4,1,0,0,0,55,60,N
1588,,,0,500178,Praha 6,1,2,1,0,0,0,40,45,15140
1401,,,0,500178,Praha 6,1,3,3,1,0,0,35,40,8120
2359,,,0,500178,Praha 6,1,4,3,0,0,0,55,60,6130
2262,,,0,500178,Praha 6,1,3,3,0,1,0,35,40,8200
2322,,,0,500178,Praha 6,1,2,1,0,0,0,50,55,7050
2267,,,0,500178,Praha 6,1,1,3,0,0,0,55,60,N
11261,,,0,500178,Praha 6,1,2,3,0,0,0,55,60,N
2424,,,0,500178,Praha 6,1,2,3,0,0,0,40,45,10000
2578,,,0,500178,Praha 6,1,4,3,0,0,0,40,45,N
11892,,,0,500178,Praha 6,1,2,3,0,0,0,60,65,12840
11896,,,0,500178,Praha 6,1,3,1,0,0,0,60,65,12840
19113,,,0,500178,Praha 6,1,1,3,0,0,0,55,60,3080
11246,,,0,500178,Praha 6,1,4,1,1,0,0,60,65,N
1339,Bořislavka,A,0,500178,Praha 6,1,4,3,1,0,0,30,35,11010
1392,Bořislavka,A,0,500178,Praha 6,1,7,3,0,0,0,55,60,7600
1412,Bořislavka,A,0,500178,Praha 6,1,5,3,1,0,0,55,60,10200
1442,Bořislavka,A,0,500178,Praha 6,1,3,3,0,1,0,55,60,7600
1524,Dejvická,A,0,500178,Praha 6,1,4,3,0,0,0,30,35,16270
646,,,0,500178,Praha 6,1,3,1,1,0,0,30,35,360
590,,,0,500178,Praha 6,1,2,3,1,0,0,55,60,15600
1237,,,0,500178,Praha 6,1,2,1,0,0,0,55,60,8200
262700,,,1,500178,Praha 6,1,3,1,0,0,0,60,65,N
2533,,,0,500178,Praha 6,1,12,3,0,0,0,55,60,N
2248,,,0,500178,Praha 6,1,3,1,0,0,0,45,50,3300
11326,,,0,500178,Praha 6,1,2,3,2,0,0,55,60,14180
11058,Nemocnice Motol,A,0,500178,Praha 6,1,5,3,0,1,0,55,60,5050
1415,Bořislavka,A,0,500178,Praha 6,1,4,3,0,0,0,30,35,N
1216,Nádraží Veleslavín,A,0,500178,Praha 6,1,13,3,0,0,0,55,60,N
19012,,,0,500178,Praha 6,1,4,1,0,0,0,55,60,6130
1149,,,0,500178,Praha 6,1,4,3,0,1,0,35,40,8200
2508,,,0,500178,Praha 6,1,5,3,0,1,0,35,40,14180
11181,,,0,500178,Praha 6,1,5,3,1,0,0,35,40,12840
11132,,,0,500178,Praha 6,1,6,3,0,0,0,30,35,N
2554,,,0,500178,Praha 6,1,2,1,0,0,0,55,60,N
19333,,,0,500178,Praha 6,1,4,3,0,0,0,55,60,N
11827,Dejvická,A,0,500178,Praha 6,1,5,1,0,0,0,55,60,N
1548,Dejvická,A,0,500178,Praha 6,1,6,1,0,0,0,60,65,N
1190,Nádraží Veleslavín,A,0,500178,Praha 6,1,1,1,0,0,0,20,25,N
1210,Nádraží Veleslavín,A,0,500178,Praha 6,1,2,1,0,0,0,55,60,15140
1310,,,0,500178,Praha 6,1,4,3,0,0,0,30,35,11010
2207,,,0,500178,Praha 6,1,2,3,0,0,0,55,60,N
2370,,,0,500178,Praha 6,1,2,1,1,0,0,40,45,3800
11318,,,0,500178,Praha 6,1,8,3,0,0,0,45,50,N
2415,,,0,500178,Praha 6,1,2,3,0,0,0,40,45,N
2524,,,0,500178,Praha 6,1,1,1,0,1,0,45,50,N
2376,Petřiny,A,0,500178,Praha 6,1,7,3,0,0,0,35,40,N
1549,Dejvická,A,0,500178,Praha 6,1,4,1,0,0,0,60,65,16270
1243,Nádraží Veleslavín,A,0,500178,Praha 6,1,7,3,0,0,0,55,60,N
1273,Nádraží Veleslavín,A,0,500178,Praha 6,1,4,3,2,0,0,55,60,11010
11871,Nádraží Veleslavín,A,0,500178,Praha 6,1,4,3,0,0,0,55,60,11010
171,,,0,500178,Praha 6,1,1,1,0,0,0,55,60,5110
1542,,,0,500178,Praha 6,1,2,1,0,0,0,35,40,16920
1259,,,0,500178,Praha 6,1,4,3,0,0,0,55,60,8200
2489,,,0,500178,Praha 6,1,1,1,0,0,0,40,45,N
2556,,,0,500178,Praha 6,1,5,3,1,0,0,30,35,N
19324,,,0,500178,Praha 6,1,2,3,0,0,0,40,45,N
11945,,,0,500178,Praha 6,1,4,1,0,0,0,55,60,16270
2405,Petřiny,A,0,500178,Praha 6,1,7,3,0,0,0,55,60,N
1547,Dejvická,A,0,500178,Praha 6,1,4,1,0,0,0,55,60,16270
1125500,Hradčanská,A,1,500178,Praha 6,1,4,1,1,0,0,60,65,N
1359,Bořislavka,A,0,500178,Praha 6,1,2,3,0,0,0,55,60,7600
1579,Dejvická,A,0,500178,Praha 6,1,5,1,0,0,0,35,40,16270
497,,,0,500178,Praha 6,1,2,1,1,1,0,30,35,9680
1534,,,0,500178,Praha 6,1,2,1,0,0,0,15,20,15140
1560,,,0,500178,Praha 6,1,4,3,1,0,0,60,65,16920
1235,,,0,500178,Praha 6,1,2,3,0,0,0,55,60,7600
11844,,,0,500178,Praha 6,1,3,3,0,0,0,40,45,3300
2416,,,0,500178,Praha 6,1,2,3,0,0,0,40,45,4000
1555,Hradčanská,A,0,500178,Praha 6,1,1,1,0,0,0,0,5,N
11704,Dejvická,A,0,500178,Praha 6,1,5,1,0,0,0,35,40,N
1358,Nádraží Veleslavín,A,0,500178,Praha 6,1,5,3,1,0,0,55,60,N
11614,Nádraží Veleslavín,A,0,500178,Praha 6,1,2,3,0,0,0,55,60,11010
1531,,,0,500178,Praha 6,1,2,1,0,0,0,60,65,16920
1558,,,0,500178,Praha 6,1,2,1,1,0,0,35,40,16270
1385,,,0,500178,Praha 6,1,2,1,1,0,0,55,60,15140
1173,,,0,500178,Praha 6,1,3,1,0,0,0,55,60,3090
11320,,,0,500178,Praha 6,1,1,1,0,0,0,55,60,N
2379,Petřiny,A,0,500178,Praha 6,1,4,3,0,0,0,55,60,10000
11200,Bořislavka,A,0,500178,Praha 6,1,3,3,1,0,0,30,35,7600
11349,,,0,500178,Praha 6,1,1,3,0,0,0,30,35,7770
1263,,,0,500178,Praha 6,1,4,3,1,0,0,35,40,7770
11555,,,0,500178,Praha 6,1,2,3,1,0,0,40,45,7180
2355,Petřiny,A,0,500178,Praha 6,1,2,1,1,0,0,55,60,10000
2372,Petřiny,A,0,500178,Praha 6,1,2,1,1,0,0,55,60,N
1578,Hradčanská,A,0,500178,Praha 6,1,3,1,1,0,0,60,65,16270
1396,Bořislavka,A,0,500178,Praha 6,1,3,1,1,0,0,55,60,N
1416,Bořislavka,A,0,500178,Praha 6,1,4,3,0,0,0,55,60,7600
11055,Bořislavka,A,0,500178,Praha 6,1,4,3,0,0,0,40,45,10200
1212,Nádraží Veleslavín,A,0,500178,Praha 6,1,2,1,0,0,0,30,35,5030
1140,,,0,500178,Praha 6,1,3,3,0,0,0,55,60,2890
11054,,,0,500178,Praha 6,1,1,1,0,0,0,45,50,N
11350,,,0,500178,Praha 6,1,3,1,0,0,0,40,45,7600
1234,,,0,500178,Praha 6,1,5,3,0,0,0,55,60,4300
2499,,,0,500178,Praha 6,1,1,3,0,0,0,40,45,N
2498,,,0,500178,Praha 6,1,2,1,0,0,0,35,40,14180
11182,,,0,500178,Praha 6,1,6,3,1,0,0,35,40,N
2383,Petřiny,A,0,500178,Praha 6,1,3,1,0,0,0,40,45,4000
2408,Petřiny,A,0,500178,Praha 6,1,1,3,0,0,0,15,20,N
1583,Hradčanská,A,0,500178,Praha 6,1,3,1,0,0,0,60,65,16920
1378,Bořislavka,A,0,500178,Praha 6,1,7,3,0,0,0,55,60,11010
683,,,0,500178,Praha 6,1,3,1,0,0,0,55,60,N
1313,,,0,500178,Praha 6,1,4,3,0,0,0,30,35,16920
1327,,,0,500178,Praha 6,1,2,1,1,0,0,20,25,N
1557,,,0,500178,Praha 6,1,2,3,0,0,0,35,40,6620
1587,,,0,500178,Praha 6,1,2,1,1,0,0,40,45,16920
2363,,,0,500178,Praha 6,1,2,1,0,0,0,40,45,710
251500,,,1,500178,Praha 6,1,1,1,0,0,0,60,65,N
2565,,,0,500178,Praha 6,1,4,3,1,0,0,15,20,16570
19000,,,0,500178,Praha 6,1,1,3,0,0,0,40,45,N
2445,Nemocnice Motol,A,0,500178,Praha 6,1,5,3,0,0,0,40,45,9200
1537,Dejvická,A,0,500178,Praha 6,1,5,1,0,0,0,55,60,15140
1598,Dejvická,A,0,500178,Praha 6,1,4,1,0,0,0,30,35,15140
1356,Dejvická,A,0,500178,Praha 6,1,2,3,1,1,0,40,45,7600
11348,,,0,500178,Praha 6,1,2,1,1,0,0,30,35,6960
578,,,0,500178,Praha 6,1,2,1,0,0,0,45,50,5110
1480,,,0,500178,Praha 6,1,1,3,0,0,0,55,60,N
19024,,,0,500178,Praha 6,1,1,3,0,0,0,5,10,3300
11355,Nádraží Veleslavín,A,0,500178,Praha 6,1,3,1,1,0,0,55,60,N
2366,Petřiny,A,0,500178,Praha 6,1,4,3,0,0,0,55,60,N
19341,Petřiny,A,0,500178,Praha 6,1,4,3,0,0,0,55,60,N
1381,Bořislavka,A,0,500178,Praha 6,1,3,1,1,0,0,55,60,11010
1418,Bořislavka,A,0,500178,Praha 6,1,3,1,1,0,0,35,40,10200
1413,Bořislavka,A,0,500178,Praha 6,1,4,3,0,1,0,55,60,10200
