TARGET_FID,KOD_UNI,MAPA,STRED,CENA,FUNKCE,TYP_CENY,zmena,DAT_VZNIK,DAT_ZMENA,ID,KOD_MC,NAZEV_MC,KOD_MO,POSKYT,ID_POSKYT,STAV_ZMENA,NAZEV_1,TARGET_FID_1,KOD_UNI_1,TYP,PO__ET_POD,ST__ECHA,PO__ET_P_1,PO__ET_P_2,NOVA_BUDOV,KOD_UNI_2,DB_LO,DB_HI
5598,5649,80,0,5360,F,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5598,5649,5,2,1,0,0,0,5649,40,45
5616,5650,80,0,N,J,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5616,5650,5,2,3,0,0,0,5650,40,45
5618,10339,79,0,8820,R1,181920-pary,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5618,10339,5,2,3,0,0,0,10339,40,45
5672,5654,80,0,3850,R2,181920-pary,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5672,5654,1,1,1,1,0,0,5654,40,45
8658,5626,79,0,7600,B1,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,8658,5626,5,1,1,0,0,0,5626,40,45
9310,16552,79,0,8730,R1,181920-pary,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,9310,16552,1,3,3,0,0,0,16552,40,45
4842,10805,66,0,8820,R1,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,4842,10805,5,1,1,1,0,0,10805,45,50
4888,10722,66,0,8820,R1,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,4888,10722,5,2,1,0,0,0,10722,45,50
4907,4634,66,0,8820,R1,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,4907,4634,,,,,,,4634,45,50
5192,5612,79,0,N,F,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5192,5612,1,2,1,0,0,0,5612,45,50
5468,5622,79,0,N,J,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5468,5622,1,1,3,0,0,0,5622,45,50
5509,5623,79,0,N,J,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5509,5623,5,1,1,0,0,0,5623,45,50
5565,10911,79,0,8820,R1,181920-pary,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5565,10911,1,1,1,0,0,0,10911,45,50
8367,16000,79,0,N,J,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,8367,16000,5,1,1,0,0,0,16000,45,50
9219,16519,66,0,7600,B1,181920-pary,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,9219,16519,5,1,1,0,0,0,16519,45,50
9220,16520,79,0,N,B1,181920-pary,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,9220,16520,5,2,1,1,0,0,16520,45,50
5165,5609,79,0,8820,R2,181920-pary,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5165,5609,1,2,1,0,0,0,5609,50,55
5550,5634,79,0,3750,G,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5550,5634,5,1,1,0,0,0,5634,50,55
8751,16127,66,0,N,F,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,8751,16127,,,,,,,16127,50,55
4618,4632,66,0,8820,R2,181920-primy,4,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,4618,4632,1,1,3,0,0,0,4632,55,60
4633,10884,66,0,10000,F,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,4633,10884,1,2,1,0,0,0,10884,55,60
4682,4624,66,0,10000,R1,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,4682,4624,1,3,1,0,0,0,4624,55,60
4714,4596,65,0,8820,R1,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,4714,4596,5,1,3,0,0,0,4596,55,60
4728,10614,66,0,8820,R1,181920-primy,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,4728,10614,5,1,1,0,0,0,10614,55,60
4736,10031,66,0,8820,R1,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,4736,10031,5,2,1,0,0,0,10031,55,60
4972,4628,66,0,N,R2,vysl-filtr,5,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,4972,4628,,,,,,,4628,55,60
5028,10953,79,0,7600,CB1,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5028,10953,5,1,1,0,0,0,10953,55,60
5034,10611,79,0,7510,R2,vysl-filtr,4,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5034,10611,5,2,1,0,0,0,10611,55,60
5077,5607,79,0,7510,R2,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5077,5607,5,1,1,0,0,0,5607,55,60
5107,5608,79,0,8820,R2,181920-pary,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5107,5608,1,1,1,1,0,0,5608,55,60
5123,5617,79,0,8820,R2,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5123,5617,1,2,1,0,0,0,5617,55,60
5130,5610,79,0,N,J,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5130,5610,1,4,3,0,0,0,5610,55,60
5146,5635,79,0,7510,R2,vysl-filtr,4,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5146,5635,1,2,3,0,0,0,5635,55,60
5159,10610,79,0,7600,B1,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5159,10610,5,1,1,0,0,0,10610,55,60
5160,10566,79,0,5260,F,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5160,10566,5,1,1,0,0,0,10566,55,60
5176,10385,79,0,7260,F,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5176,10385,1,2,1,1,0,0,10385,55,60
5197,5637,79,0,7510,R2,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5197,5637,1,2,3,0,0,0,5637,55,60
5219,5613,79,0,N,J,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5219,5613,5,2,3,0,0,0,5613,55,60
5223,5636,79,0,7510,R2,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5223,5636,1,2,1,0,0,0,5636,55,60
5275,10337,79,0,N,J,vysl-filtr,5,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5275,10337,5,1,1,0,0,0,10337,55,60
5297,5615,79,0,7510,CR2,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5297,5615,1,2,1,0,0,0,5615,55,60
5322,5614,79,0,7260,F,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5322,5614,1,2,1,0,0,0,5614,55,60
5327,5638,79,0,7510,R2,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5327,5638,5,1,1,1,0,0,5638,55,60
5349,5616,79,0,7510,R2,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5349,5616,5,1,1,0,0,0,5616,55,60
5402,5640,79,0,7510,CR2,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5402,5640,3,1,1,0,0,0,5640,55,60
5405,5619,79,0,7260,F,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5405,5619,3,1,1,0,0,0,5619,55,60
5425,5618,79,0,7510,CR2,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5425,5618,1,1,3,0,0,0,5618,55,60
5469,5620,79,0,7510,R2,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5469,5620,5,1,3,0,0,0,5620,55,60
5474,5641,79,0,7510,R2,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5474,5641,5,1,1,0,0,0,5641,55,60
5520,5642,80,0,7510,R2,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5520,5642,5,2,1,0,0,0,5642,55,60
5660,5655,80,0,3850,R2,181920-pary,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5660,5655,,,,,,,5655,55,60
5685,5656,80,0,N,K,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,5685,5656,,,,,,,5656,55,60
8366,10996,79,0,7600,CB1,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,8366,10996,1,2,1,1,0,0,10996,55,60
8659,5639,79,0,7510,CR2,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,8659,5639,1,2,1,0,0,0,5639,55,60
8660,16078,79,0,7260,F,vysl-filtr,0,2018-07-10 00:00:00.000000 UTC,2020-08-05 00:00:00.000000 UTC,36,538949,Praha 21,94,HMP-IPR,43,U,Praha 21,8660,16078,5,1,1,1,0,0,16078,55,60
6739,6308,91,0,2640,G,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6739,6308,3,1,3,0,0,0,6308,0,5
7103,14051,102,0,4990,F,181920-pary,5,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7103,14051,1,2,1,1,0,0,14051,0,5
7286,6965,102,0,N,J,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7286,6965,1,1,3,0,0,0,6965,0,5
6885,6932,102,0,N,J,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6885,6932,1,3,3,0,0,0,6932,5,10
6310,14826,90,0,N,K,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6310,14826,,,,,,,14826,20,25
6696,6280,90,0,1790,F,181920-primy,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6696,6280,3,1,3,0,0,0,6280,25,30
6393,6310,91,0,6000,R1,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6393,6310,5,1,1,0,0,0,6310,30,35
6485,6296,91,0,5800,R2,181920-primy,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6485,6296,5,1,1,1,0,0,6296,30,35
6509,14133,91,0,6000,R1,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6509,14133,5,1,1,0,0,0,14133,30,35
6528,6298,91,0,6000,R1,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6528,6298,5,1,1,1,0,1,6298,30,35
6609,6300,91,0,6000,R1,vysl-filtr,45,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6609,6300,,,,,,,6300,30,35
6887,7023,103,0,N,K,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6887,7023,,,,,,,7023,30,35
6942,14845,102,0,5890,R1,181920-pary,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6942,14845,1,1,3,0,0,0,14845,30,35
7341,14130,101,0,3870,R2,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7341,14130,,,,,,,14130,30,35
8345,14902,102,0,6800,B1,181920-pary,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,8345,14902,1,3,3,0,0,0,14902,30,35
8412,14907,113,0,8780,R1,vysl-filtr,5,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,8412,14907,5,2,1,0,0,0,14907,30,35
8542,14893,113,0,6800,B1,181920-primy,4,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,8542,14893,1,3,3,1,0,0,14893,30,35
8651,14934,113,0,8780,R1,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,8651,14934,1,3,3,1,0,0,14934,30,35
6619,6306,91,0,2640,G,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6619,6306,3,1,3,0,0,0,6306,35,40
6735,6281,90,0,3760,R2,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6735,6281,5,2,1,1,0,0,6281,35,40
6924,6919,102,0,5890,F,181920-pary,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6924,6919,5,1,1,0,0,0,6919,35,40
6945,6920,102,0,5890,R2,181920-pary,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6945,6920,5,1,1,1,0,0,6920,35,40
6992,14555,102,0,7500,R1,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6992,14555,1,3,3,0,0,0,14555,35,40
7053,14724,102,0,N,O,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7053,14724,,,,,,,14724,35,40
7057,7002,102,0,570,N,181920-primy,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7057,7002,3,1,1,0,0,0,7002,35,40
7068,6956,102,0,2670,R2,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7068,6956,1,2,1,0,0,0,6956,35,40
7093,14053,102,0,4990,H,181920-pary,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7093,14053,1,1,1,0,0,0,14053,35,40
7124,14112,102,0,4670,R3,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7124,14112,5,1,1,0,0,0,14112,35,40
7143,6953,102,0,4670,R3,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7143,6953,1,1,3,0,0,0,6953,35,40
7144,7001,102,0,N,J,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7144,7001,,,,,,,7001,35,40
7229,6969,102,0,5360,F,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7229,6969,1,3,3,0,0,0,6969,35,40
7253,6964,102,0,5360,F,181920-pary,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7253,6964,1,2,1,1,0,0,6964,35,40
7254,6970,102,0,6800,B1,181920-pary,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7254,6970,1,3,3,0,0,0,6970,35,40
7298,14846,102,0,6800,B1,181920-pary,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7298,14846,1,3,3,1,0,0,14846,35,40
7311,6972,102,0,7500,R2,181920-pary,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7311,6972,1,1,1,0,0,0,6972,35,40
7312,14835,102,0,7500,R1,181920-pary,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7312,14835,1,1,1,0,0,0,14835,35,40
7338,6967,102,0,N,K,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7338,6967,,,,,,,6967,35,40
7339,14113,102,0,7500,R1,181920-pary,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7339,14113,5,1,1,0,0,0,14113,35,40
7342,6899,101,0,3870,R2,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7342,6899,,,,,,,6899,35,40
8348,14901,90,0,6800,B1,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,8348,14901,,,,,,,14901,35,40
8649,7006,102,0,5360,F,181920-pary,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,8649,7006,1,2,1,1,0,0,7006,35,40
8810,20017,90,0,7500,R1,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,8810,20017,1,4,3,0,0,0,20017,35,40
9425,6968,102,0,7100,R2,181920-pary,4,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,9425,6968,1,3,3,0,0,0,6968,35,40
6708,14704,90,0,3530,S,vysl-filtr,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6708,14704,3,1,3,0,0,0,14704,40,45
6921,14316,102,0,N,F,vysl-filtr,5,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,6921,14316,1,2,1,0,0,0,14316,40,45
7332,6986,102,0,7500,R2,181920-pary,0,2018-11-06 00:00:00.000000 UTC,2020-07-07 00:00:00.000000 UTC,8,538931,Praha 22,108,HMP-IPR,43,U,Praha 22,7332,6986,1,1,3,0,0,0,6986,40,45
